Provider,PotentialFraud,AttendingPhysician
PRV56588,Yes,PHY324286
PRV56588,Yes,PHY366628
PRV56588,Yes,PHY324286
PRV56588,Yes,
PRV56588,Yes,PHY427642
PRV56588,Yes,PHY324286
PRV56588,Yes,PHY366628
PRV56588,Yes,PHY386459
PRV56588,Yes,PHY386459
PRV56588,Yes,PHY392348
PRV56588,Yes,PHY423630
PRV56588,Yes,PHY400290
PRV56588,Yes,PHY366628
PRV56588,Yes,PHY366628
PRV56588,Yes,PHY427642
PRV56588,Yes,PHY388738
PRV56588,Yes,PHY407253
PRV56588,Yes,PHY423630
PRV56588,Yes,PHY401860
PRV56588,Yes,PHY324286
PRV56588,Yes,PHY388738
PRV56588,Yes,PHY329883
PRV56588,Yes,PHY425433
PRV56588,Yes,PHY356371
PRV56588,Yes,PHY423220
PRV56588,Yes,PHY324286
PRV56588,Yes,PHY401860
PRV56588,Yes,PHY324286
PRV56588,Yes,PHY356371
PRV56588,Yes,PHY388738
PRV56588,Yes,PHY392348
PRV56588,Yes,PHY366628
PRV56588,Yes,PHY400290
PRV56588,Yes,PHY356371
PRV56588,Yes,PHY324286
PRV56588,Yes,PHY386459
PRV56588,Yes,PHY423220
PRV56588,Yes,PHY388738
PRV56588,Yes,PHY407253
PRV56588,Yes,PHY386459
PRV56588,Yes,PHY407253
PRV56588,Yes,PHY423220
PRV56588,Yes,PHY423220
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV56118,No,PHY377952
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY329192
PRV57191,Yes,PHY398500
PRV57191,Yes,PHY398500
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY380143
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY380143
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY432444
PRV54675,Yes,PHY380143
PRV54675,Yes,PHY429118
PRV54675,Yes,PHY429118
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY341013
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY341013
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY365482
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY341013
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY341013
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY365482
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY341013
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY341013
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY399534
PRV54676,Yes,PHY391553
PRV54676,Yes,PHY365482
PRV54676,Yes,PHY365482
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51393,Yes,PHY326399
PRV51342,No,PHY375861
PRV51342,No,PHY339735
PRV51342,No,PHY422245
PRV51342,No,PHY339735
PRV51342,No,PHY326736
PRV51342,No,PHY370735
PRV51342,No,PHY377858
PRV51342,No,PHY370735
PRV51342,No,PHY377858
PRV51342,No,PHY335972
PRV51342,No,PHY405199
PRV51342,No,PHY424802
PRV51342,No,PHY375861
PRV51342,No,PHY339735
PRV51342,No,PHY377858
PRV51342,No,PHY374182
PRV51342,No,PHY370735
PRV51342,No,PHY422245
PRV51342,No,PHY335972
PRV51342,No,PHY326736
PRV51342,No,PHY424802
PRV51342,No,PHY335972
PRV51342,No,PHY405199
PRV51342,No,PHY375861
PRV51342,No,PHY375861
PRV51342,No,PHY326736
PRV51342,No,PHY339735
PRV51342,No,PHY361380
PRV55834,No,PHY353046
PRV55834,No,PHY342200
PRV55834,No,PHY350931
PRV55834,No,PHY339419
PRV55834,No,PHY328113
PRV55834,No,PHY408309
PRV55834,No,PHY413053
PRV55834,No,PHY342200
PRV55834,No,PHY371592
PRV51578,Yes,PHY378170
PRV51578,Yes,PHY346389
PRV51578,Yes,PHY386778
PRV51578,Yes,PHY380738
PRV51578,Yes,PHY313129
PRV51578,Yes,PHY356349
PRV51578,Yes,PHY349001
PRV51578,Yes,PHY422871
PRV51578,Yes,PHY331004
PRV51578,Yes,PHY408629
PRV51578,Yes,PHY380738
PRV51578,Yes,PHY401389
PRV51578,Yes,PHY316624
PRV51578,Yes,PHY351677
PRV51578,Yes,PHY354222
PRV51578,Yes,PHY401856
PRV51578,Yes,PHY330518
PRV51578,Yes,PHY416384
PRV51578,Yes,PHY386778
PRV51578,Yes,PHY428908
PRV51578,Yes,PHY382940
PRV51578,Yes,PHY402242
PRV51578,Yes,PHY386625
PRV51578,Yes,PHY378741
PRV51578,Yes,PHY331004
PRV51578,Yes,PHY400937
PRV51578,Yes,PHY354222
PRV51578,Yes,PHY346389
PRV51578,Yes,PHY331855
PRV51578,Yes,PHY354222
PRV51578,Yes,PHY325635
PRV51578,Yes,PHY415964
PRV51578,Yes,PHY320692
PRV51578,Yes,PHY412017
PRV51578,Yes,PHY416384
PRV51578,Yes,PHY415964
PRV51578,Yes,PHY370448
PRV51578,Yes,PHY402242
PRV51578,Yes,PHY363331
PRV51578,Yes,PHY320692
PRV51578,Yes,PHY316624
PRV51578,Yes,PHY321511
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY348478
PRV51578,Yes,PHY378741
PRV51578,Yes,PHY331855
PRV51578,Yes,PHY405700
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY382940
PRV51578,Yes,PHY425477
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY382940
PRV51578,Yes,PHY325635
PRV51578,Yes,PHY370448
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY408104
PRV51578,Yes,PHY325635
PRV51578,Yes,PHY383714
PRV51578,Yes,PHY317076
PRV51578,Yes,PHY341854
PRV51578,Yes,PHY363189
PRV51578,Yes,PHY401389
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY429970
PRV51578,Yes,PHY321511
PRV51578,Yes,PHY325635
PRV51578,Yes,PHY357233
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY379288
PRV51578,Yes,PHY321511
PRV51578,Yes,PHY378017
PRV51578,Yes,PHY354222
PRV51578,Yes,PHY422871
PRV51578,Yes,PHY366054
PRV51578,Yes,PHY342833
PRV51578,Yes,PHY401389
PRV51578,Yes,PHY320692
PRV51578,Yes,PHY386778
PRV51578,Yes,PHY429970
PRV51578,Yes,PHY415964
PRV51578,Yes,PHY321511
PRV51578,Yes,PHY354222
PRV51578,Yes,PHY331004
PRV51578,Yes,PHY401389
PRV51578,Yes,PHY356349
PRV51578,Yes,PHY429970
PRV51578,Yes,PHY354222
PRV51578,Yes,PHY416384
PRV51578,Yes,PHY405700
PRV51578,Yes,PHY321511
PRV51578,Yes,PHY390572
PRV51578,Yes,PHY325635
PRV51578,Yes,PHY380330
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY389465
PRV51578,Yes,PHY363331
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY401389
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY363189
PRV51578,Yes,PHY363331
PRV51578,Yes,PHY316624
PRV51578,Yes,PHY401389
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY316624
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY405700
PRV51578,Yes,PHY357233
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY422871
PRV51578,Yes,PHY354222
PRV51578,Yes,PHY316624
PRV51578,Yes,PHY375405
PRV51578,Yes,PHY317722
PRV51578,Yes,PHY409892
PRV51578,Yes,PHY379288
PRV51578,Yes,PHY356349
PRV51578,Yes,PHY409892
PRV53937,Yes,PHY360447
PRV53937,Yes,PHY338524
PRV53937,Yes,PHY338524
PRV53937,Yes,PHY320364
PRV53937,Yes,PHY404066
PRV53937,Yes,PHY332122
PRV53937,Yes,PHY326683
PRV53937,Yes,PHY360447
PRV53937,Yes,PHY360447
PRV53937,Yes,PHY394685
PRV53937,Yes,PHY338524
PRV53937,Yes,PHY345473
PRV53937,Yes,PHY338524
PRV53937,Yes,PHY338524
PRV53937,Yes,PHY426328
PRV53937,Yes,PHY384449
PRV53937,Yes,PHY385371
PRV51710,No,PHY433429
PRV51710,No,PHY319533
PRV51710,No,PHY429076
PRV51710,No,PHY317202
PRV51710,No,PHY433429
PRV51710,No,PHY368300
PRV51710,No,PHY390265
PRV51710,No,PHY415385
PRV51710,No,PHY433429
PRV51710,No,PHY383755
PRV51710,No,PHY317202
PRV51710,No,PHY317202
PRV51710,No,PHY407496
PRV51710,No,PHY390265
PRV53135,No,PHY393448
PRV53135,No,PHY393448
PRV53135,No,PHY393448
PRV53135,No,PHY393448
PRV53135,No,PHY393448
PRV53135,No,PHY393448
PRV53135,No,PHY393448
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV55023,No,PHY338268
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV55023,No,PHY338268
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV55023,No,PHY338268
PRV55023,No,PHY338268
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY338268
PRV55023,No,PHY338268
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV55023,No,PHY363578
PRV55023,No,PHY338268
PRV55023,No,PHY338268
PRV55023,No,PHY363578
PRV56490,No,PHY340627
PRV56490,No,PHY344714
PRV56490,No,PHY344714
PRV56490,No,PHY326443
PRV56490,No,PHY402064
PRV56490,No,PHY340627
PRV56490,No,PHY340627
PRV56490,No,PHY421005
PRV56490,No,PHY421005
PRV56490,No,PHY421005
PRV56490,No,PHY340627
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
PRV55462,Yes,PHY422134
